AT1G60072,
AT1G26975,
AT1G04423,
AT4G04365,
AT2G04935,
AT5G59505,
AT3G63375,
AT1G20375,
AT3G04655,
AT2G22496,
AT1G14071,
AT2G07915,
AT4G05800,
AT1G07727,
AT3G06595,
AT2G02741,
AT4G04825,
AT1G01183,
AT3G48057,
AT1G67195,
AT3G18895,
AT1G52185,
AT5G24825,
AT4G10345,
AT1G08597,
AT1G32713,
AT4G08116,
AT5G04275,
AT2G22668,
AT1G77235,
AT1G19464,
AT3G23326,
AT2G46685,
AT3G51375,
AT2G09150,
AT5G06105,
AT4G06915,
AT5G04955,
AT1G69795,
AT4G05415,
AT3G26813,
AT1G09817,
AT1G06647,
AT5G02035,
AT5G03305,
AT5G06175,
AT3G08150,
AT5G10945,
AT5G07055,
AT1G78206,
AT4G13564,
AT2G46255,
AT5G01915,
AT3G23125,
AT4G31877,
AT5G01735,
AT1G62355,
AT2G40805,
AT5G04915,
AT5G14565,
AT4G23713,
AT5G14545,
AT1G70645,
AT1G05637,
AT5G04965,
AT3G06445,
AT5G07655,
AT2G24103,
AT1G07243,
AT3G26816,
AT3G04765,
AT3G55512,
AT2G38325,
AT1G08157,
AT1G09213,
AT3G03235,
AT1G61732,
AT5G55835,
AT5G26147,
AT4G21595,
AT3G03255,
AT4G03445,
AT5G07965,
AT3G26819,
AT2G08235,
AT1G32582,
AT5G39635,
AT4G07080,
AT2G09995,
AT1G19371,
AT1G07137,
AT5G40384,
AT5G11977,
AT2G10606,
AT2G39885,
AT2G05415,
AT4G08335,
AT2G06665,
AT1G04393,
AT4G05925,
AT5G03145,
AT5G07075,
AT5G39693,
AT1G18879,
AT4G09735,
AT1G07051,
AT4G05105,
AT5G26038,
AT3G53016,
AT1G78478,
AT4G23387,
AT3G07515,
AT3G18217,
AT5G08255,
AT1G08303,
AT1G61224,
AT4G00885,
AT2G16145,
AT3G48201,
AT3G07095,
AT4G03039,
AT5G62848,
AT5G52797,
AT5G05505,
AT2G39175,
AT1G60073,
AT5G08210,
AT4G04125,
AT1G06903,
AT3G03245,
AT2G07910,
AT2G08275,
AT5G66045,
AT4G06260,
AT3G44444,
AT5G62162,
AT2G47585,
AT2G34208,
AT1G07633,
AT1G11735,
AT5G08800,
AT1G32992,
AT1G06597,
AT4G32445,
AT2G08555,
AT2G07195,
AT2G47015,
AT5G46845,
AT5G04415,
AT3G11435,
AT1G07283,
AT3G05515,
AT2G34204,
AT5G01747,
AT4G09925,
AT2G41616,
AT4G13493,
AT3G10745,
AT1G71002,
AT5G45307,
AT5G23065,
AT2G28056,
AT5G15833,
AT3G26815,
AT5G05005,
AT5G05185,
AT3G13405,
AT3G13724,
AT5G03425,
AT4G23375,
AT5G50717,
AT5G03475,
AT1G04027,
AT1G04993,
AT5G01755,
AT4G05930,
AT5G03225,
AT1G26985,
AT1G55591,
AT1G66783,
AT1G53687,
AT4G13554,
AT2G03855,
AT2G07895,
AT1G08783,
AT1G08337,
AT1G66795,
AT2G09340,
AT5G35407,
AT5G08185,
AT2G25171,
AT3G53015,
AT3G09285,
AT3G07695,
AT3G61897,
AT1G26973,
AT1G67481,
AT5G08925,
AT5G03265,
AT2G09670,
AT3G26818,
AT4G07000,
AT1G07357,
AT5G13887,
AT4G05508,
AT4G05855,
AT3G03625,
AT3G09615,
AT1G76062,
AT1G01046,
AT1G29265,
AT3G07685,
AT5G58465,
AT1G62035,
AT2G19425,
AT1G08793,
AT1G09687,
AT4G07100,
AT2G25011,
AT5G60408,
AT2G07315,
AT2G08855,
AT5G06605,
AT5G04255,
AT1G61226,
AT4G06865,
AT1G08343,
AT1G63005,
AT1G69792,
AT1G31358,
AT1G66725,
AT3G06345,
AT3G05985,
AT1G53683,
AT4G05860,
AT5G27807,
AT1G09473,
AT1G12294,
AT4G24415,
AT4G17788,
AT5G07065,
AT4G06110,
AT4G14811,
AT5G05035,
AT4G05305,
AT2G23347,
AT3G59884,
AT5G43603,
AT5G05315,
AT1G31173,
AT2G07205,
AT1G69797,
AT1G06623,
AT4G14504,
AT1G73687,
AT4G07005,
AT5G63715,
AT4G06075,
AT1G08053,
AT2G09120,
AT4G04095,
AT4G05455,
AT2G26211,
AT2G09080,
AT4G04835,
AT2G25095,
AT2G08035,
AT1G60025,
AT1G08163,
AT2G05815,
AT5G08717,
AT4G13494,
AT5G03552,
AT1G07613,
AT1G05627,
AT1G48742,
AT3G22886,
AT4G03438,
AT3G08285,
AT5G08712,
AT2G32273,
AT1G06523,
AT4G30972,
AT5G04145,
AT3G14385,
AT4G06130,
AT4G19395,
AT5G05915,
AT2G32698,
AT3G18827,
AT5G04985,
AT2G05605,
AT4G13555,
AT5G07875,
AT1G08813,
AT5G01745,
AT3G07755,
AT4G03455,
AT4G21362,
AT1G76135,
AT2G34202,
AT4G07565,
AT2G05455,
AT3G47347,
AT4G06245,
AT1G03502,
AT2G08390,
AT3G02795,
AT1G04267,
AT5G01785,
AT4G05055,
AT5G06565,
AT5G08865,
AT4G06240,
AT3G03415,
AT2G06855,
AT5G05375,
AT4G02555,
AT4G39366,
AT2G07615,
AT5G01495,
AT1G06033,
AT5G51174,
AT5G09130,
AT5G44286,
AT1G06467,
AT5G02675,
AT4G07625,
AT3G24615,
AT1G06277,
AT3G02725,
AT4G04475,
AT1G06237,
AT3G08275,
AT4G06255,
AT1G06463,
AT5G52471,
AT2G35387,
AT4G06015,
AT3G05335,
AT5G02315,
AT5G08805,
AT5G58595,
AT5G06305,
AT1G07903,
AT3G50825,
AT4G08155,
AT2G08760,
AT4G26365,
AT3G08165,
AT4G08235,
AT1G19376,
AT5G06835,
AT2G20723,
AT3G02205,
AT3G07725,
AT3G24614,
AT1G08937,
AT1G08107,
AT1G05563,
AT4G04485,
AT3G05355,
AT3G09865,
AT3G05715,
AT1G06253,
AT5G02325,
AT1G07593,
AT4G08625,
AT2G08585,
AT1G04227,
AT1G06673,
AT1G08643,
AT1G05247,
AT2G43139,
AT1G09883,
AT1G04527,
AT1G08327,
AT5G08850,
AT5G09020,
AT1G04197,
AT5G08860,
AT2G17295,
AT3G02045,
AT4G05045,
AT2G43138,
AT5G02295,
AT4G13245,
AT4G06315,
AT5G09000,
AT5G53902,
AT1G20015,
AT1G08353,
AT5G09515,
AT4G05048,
AT1G32385,
AT5G07725,
AT4G08325,
AT5G66564,
AT5G00755,
AT1G09333,
AT2G08725,
AT1G74453,
AT2G35747,
AT3G01155,
AT2G08580,
AT1G04193,
AT3G02385,
AT4G06305,
AT4G06250,
AT5G08515,
AT5G04945,
AT1G06233,
AT1G06453,
AT3G13525,
AT1G26233,
AT5G07105,
AT1G09877,
AT1G05917,
AT5G66567,
AT4G03915,
AT2G09815,
AT1G07487,
AT3G27865,
AT5G09005,
AT4G09475,
AT1G09873,
AT1G12015,
AT2G35384,
AT1G05433,
AT1G09533,
AT5G54075,
AT4G39364,
AT4G08165,
AT5G13225,
AT2G20722,
AT2G08755,
AT5G02305,
AT4G39361,
AT1G04273,
AT4G04465,
AT1G08113,
AT2G05765,
AT3G04165,
AT1G06457,
AT1G04547,
AT3G03445,
AT1G04217,
AT2G05565,
AT2G35742,
AT1G06273,
AT2G08905,
AT1G74456,
AT1G75163,
AT2G09460,
AT3G21805,
AT3G01313,
AT5G07095,
AT1G07957,
AT2G08770,
AT5G02665,
AT5G10572,
AT3G14475,
AT3G24612,
AT1G08117,
AT4G09845,
AT3G01145,
AT4G25631,
AT2G43141,
AT2G08375,
AT1G05423,
AT5G02915,
AT3G08485,
AT5G01515,
AT3G03425,
AT5G01195,
AT5G05385,
AT1G06243,
AT3G02435,
AT3G05325,
AT1G04213,
AT5G41471,
AT1G75166,
AT4G03295,
AT1G07393,
AT5G00760,
AT3G02445,
AT2G09685,
AT3G00985,
AT4G04205,
AT5G01505,
AT2G07605,
AT1G05417,
AT3G09225,
AT1G06283,
AT4G06310,
AT1G06247,
AT4G06320,
AT5G00765,
AT5G04425,
AT2G08860,
AT4G39363,
AT1G03743,
AT1G07897,
AT2G08370,
AT2G08900,
AT2G08910,
AT2G43137,
AT5G02575,
AT1G09467,
AT4G08615,
AT1G04277,
AT1G04223,
AT1G06397,
AT5G00750,
AT1G19373,
AT2G04955,
AT1G06263,
AT3G01316,
AT1G08347,
AT3G58193,
AT5G09495,
AT1G04187,
AT3G04985,
AT5G01165,
AT1G03506,
AT3G58196,
AT3G03175,
AT1G06667,
AT1G03746,
AT3G08210,
AT1G05427,
AT4G15258,
AT1G08123,
AT2G35744,
AT2G08765,
AT3G04175,
AT3G07735,
AT2G09690,
AT4G07635,
AT1G06087,
AT5G01145,
AT5G06825,
AT2G09695,
AT4G07075,
AT3G04155,
AT2G09705,
AT3G47342,
AT4G03925,
AT5G04545,
AT2G20721,
AT1G07702,
AT5G08525,
AT1G05997,
AT1G03935,
AT3G03585,
AT3G47348,
AT1G09027,
AT4G06705,
AT1G04517,
AT3G07715,
AT5G07735,
AT2G06865,
AT1G09867,
AT1G06267,
AT1G05993,
AT5G08495,
AT2G09700,
AT2G35382,
AT1G12013,
AT4G06010,
AT1G05137,
AT2G05525,
AT5G02565,
AT5G66562,
AT1G29071,
AT1G06547,
AT1G09083,
AT4G08425,
AT5G06115,
AT5G02655,
AT4G08125,
AT5G01135,
AT2G09465,
AT2G09680,
AT1G09787,
AT1G09087,
AT1G05907,
AT1G06553,
AT2G04965,
AT4G08175,
AT1G05853,
AT2G04455,
AT5G09945,
AT4G04185,
AT4G06405,
AT3G08735,
AT5G08810,
AT3G56825,
AT5G02255,
AT4G07120,
AT5G04085,
AT3G57645,
AT3G57765,
AT3G05115,
AT1G08115,
AT3G08945,
AT1G08987,
AT1G05273,
AT1G07827,
AT5G07345,
AT4G03995,
AT3G56705,
AT1G06877,
AT5G09010,
AT2G04375,
AT3G04905,
AT3G08615,
AT1G09143,
AT1G09237,
AT4G08755,
AT5G04465,
AT5G02245,
AT1G05057,
AT1G04897,
AT1G09947,
AT1G05673,
AT1G61275,
AT1G04733,
AT1G07883,
AT3G01715,
AT3G08695,
AT1G04263,
AT5G04105,
AT5G04315,
AT4G07145,
AT5G04455,
AT1G04907,
AT1G09893,
AT5G09585,
AT1G07537,
AT3G01695,
AT5G06815,
AT1G08367,
AT5G46315,
AT5G40395,
AT3G06900,
AT2G07295,
AT5G09140,
AT5G61455,
AT4G09135,
AT5G08025,
AT5G07775,
AT1G08737,
AT4G07875,
AT2G06455,
AT1G06873,
AT5G07335,
AT3G08575,
AT4G04615,
AT5G08115,
AT5G07415,
AT3G13855,
AT4G06375,
AT5G06055,
AT3G14735,
AT3G07265,
AT3G08605,
AT5G04305,
AT5G01845,
AT3G09005,
AT5G09080,
AT5G07405,
AT3G60805,
AT3G10415,
AT1G28890,
AT5G40545,
AT4G39985,
AT1G56840,
AT2G07752,
AT5G46105,
AT1G72780,
AT5G02815,
ATCG01150,
AT3G52345,
AT1G24080,
AT1G04320,
AT5G02025,
AT1G57090,
AT1G36350,
AT1G49020,
AT3G27555,
AT1G56800,
AT1G57240,
AT3G62285,
AT1G57230,
AT1G11010,
AT1G06610,
AT1G56880,
AT1G57430,
AT1G13850,
AT1G56790,
AT3G55795,
AT2G26090,
AT1G28840,
AT5G55505,
AT1G28750,
AT4G13445,
AT1G29210,
ATCG00110,
AT5G07315,
AT1G57280,
AT1G28940,
AT4G34975,
ATCG01260,
AT3G28695,
AT1G76330,
AT1G12510,
AT3G05525,
AT1G56930,
AT1G06860,
AT5G51055,
AT5G41265,
AT5G65305,
AT2G28770,
AT1G57020,
AT3G11505,
AT5G44375,
ATCG01220,
AT5G65615,
AT3G05755,
AT2G21670,
AT4G36635,
AT1G49460,
AT1G15090,
ATCG00240,
ATCG01190,
AT4G23915,
AT3G62735,
ATCG00370,
AT5G10525,
AT2G22380,
AT5G05985,
AT5G41675,
AT3G18952,
AT5G61345,
AT5G25625,
AT3G09505,
AT5G54365,
AT4G11405,
AT3G06105,
AT3G62245,
AT5G18005,
AT3G13335,
AT3G07185,
AT2G07756,
AT5G65015,
AT1G01890,
AT2G46120,
AT1G28800,
AT1G05390,
AT3G06335,
AT2G22580,
AT5G40945,
AT2G24380,
AT4G00985,
AT1G20170,
AT2G23020,
AT1G56900,
AT1G80250,
AT5G11325,
AT1G43820,
AT3G45955,
AT2G27850,
AT3G01705,
AT1G57270,
AT1G57050,
AT1G02760,
AT1G16100,
AT1G69000,
AT4G27875,
AT2G07755,
AT3G19235,
AT1G57440,
AT3G60075,
AT1G57490,
AT1G64120,
AT4G17975,
ATCG00290,
AT4G14415,
AT2G33920,
AT5G65445,
AT4G37175,
AT2G33910,
AT1G68860,
AT1G57110,
AT1G54670,
AT2G29520,
AT4G26675,
AT3G44955,
AT1G56860,
ATCG00200,
AT4G25585,
AT1G63790,
ATCG01030,
AT3G03845,
AT1G64420,
AT1G28810,
AT4G03405,
AT1G03640,
ATMG01160,
AT2G02900,
AT1G28990,
AT2G07761,
AT1G57210,
ATMG09740,
AT3G26747,
AT2G21700,
AT4G23635,
AT1G28790,
ATMG00780,
AT2G30450,
AT5G15175,
AT2G33960,
AT3G28685,
AT2G36280,
AT2G07793,
AT5G02435,
AT5G55045,
AT3G59415,
AT2G39860,
AT4G36197,
AT1G69300,
AT5G13845,
AT4G18815,
AT5G48465,
AT5G59385,
AT5G67455,
AT3G59923,
AT2G47740,
AT2G03790,
AT3G20655,
AT2G28730,
AT1G76000,
AT3G27845,
ATMG09980,
AT2G07758,
AT1G55625,
AT3G52955,
AT1G75970,
AT1G49280,
AT1G56810,
AT4G32765,
AT2G42970,
AT2G05315,
AT3G61715,
AT3G07055,
AT2G42420,
AT2G03490,
AT5G14035,
AT1G26490,
AT1G57180,
AT5G18085,
AT2G23650,
AT2G07745,
AT1G28920,
AT5G03775,
AT3G20885,
AT1G59570,
AT4G14345,
AT1G28720,
AT2G07746,
ATCG00030,
ATMG00460,
AT5G38905,
AT4G22265,
AT1G57320,
AT5G60285,
AT5G20854,
AT4G34415,
AT1G75570,
ATCG00620,
AT1G57200,
AT5G09975,
AT1G57190,
AT1G68770,
AT1G77040,
AT4G01355,
ATCG00910,
ATCG01140,
AT4G22754,
ATMG09960,
AT2G03660,
AT3G11395,
AT1G20420,
AT1G57530,
AT1G52170,
ATMG00790,
AT2G01160,
AT1G57350,
AT2G45390,
AT2G07762,
AT5G10455,
AT5G18015,
AT1G57070,
ATCG00610,
AT4G34695,
AT4G03285,
AT1G79300,
AT5G11225,
AT4G39345,
ATCG00450,
AT1G11550,
AT1G57220,
ATMG01070,
AT5G56975,
AT4G29415,
AT4G00085,
AT3G50895,
AT1G45244,
AT3G48275,
AT2G38030,
AT1G11030,
AT1G75070,
AT3G02335,
ATCG00390,
ATCG00320,
AT3G27825,
AT1G75650,
AT3G56085,
AT3G59926,
AT2G07757,
AT2G07763,
AT1G77560,
AT2G34950,
AT5G07135,
AT1G45234,
AT1G08950,
AT1G07100,
AT1G57000,
AT4G27395,
AT5G45745,
AT3G15055,
ATMG00930,
AT5G46595,
AT5G45715,
AT5G02725,
AT1G52860,
AT1G56820,
AT2G07743,
AT1G02600,
AT4G25635,
AT4G24565,
ATCG00100,
AT4G26385,
AT4G16235,
AT5G60966,
AT2G05355,
ATMG09730,
AT1G57040,
ATMG00330,
AT3G04525,
AT3G14855,
AT1G17570,
AT1G57340,
AT5G52355,
AT1G17660,
AT4G11213,
AT2G39600,
AT5G43455,
AT2G22280,
AT2G29030,
AT1G75740,
AT5G59055,
AT2G32110,
ATCG00400,
AT3G03852,
AT1G57520,
AT1G28770,
AT5G20858,
AT3G52565,
AT2G43300,
AT1G57010,
AT1G57460,
ATMG00950,
AT3G07115,
AT2G21570,
AT5G02615,
AT1G57450,
AT5G37795,
AT5G01365,
AT5G44705,
ATMG00230,
AT1G28850,
AT1G57130,
AT5G38155,
AT3G21475,
ATCG00930,
AT5G16375,
AT1G28880,
AT2G39610,
AT2G07748,
AT5G52495,
AT2G34985,
AT5G61445,
ATMG00390,
AT4G15775,
AT4G31265,
ATCG00010,
AT1G60820,
AT5G06125,
AT4G03435,
AT2G44320,
AT2G47100,
ATCG00260,
AT5G50995,
AT4G17612,
AT3G48745,
AT4G01865,
AT1G03570,
AT1G57330,
AT1G06880,
AT5G61835,
AT2G07764,
AT2G22110,
AT5G07675,
AT1G18430,
AT1G57250,
AT1G20210,
AT1G20820,
ATCG00850,
AT3G09595,
AT5G19095,
AT1G18820,
AT2G07792,
AT4G26225,
AT1G28740,
AT1G28930,
AT1G57380,
ATMG00350,
AT5G20852,
AT1G57360,
AT5G25585,
AT5G03745,
AT1G56750,
AT3G45965,
AT1G02480,
AT2G36150,
AT4G11985,
ATCG00250,
AT5G66817,
AT3G50835,
AT3G50665,
AT2G21360,
AT1G53220,
AT1G56870,
AT1G78250,
AT1G56910,
ATMG00250,
AT5G22315,
AT4G39672,
AT1G28970,
AT1G61020,
AT4G22635,
ATMG00700,
AT4G06695,
AT5G02555,
AT1G04827,
AT4G05915,
AT4G06210,
AT4G04455,
AT1G09287,
AT5G05975,
AT4G05935,
AT2G08120,
AT3G07605,
AT3G03535,
AT1G35545,
AT4G37225,
AT5G09595,
AT1G09623,
AT4G04135,
AT3G09995,
AT4G34071,
AT1G07693,
AT5G20225,
AT4G08285,
AT3G03275,
AT2G09025,
AT2G07850,
AT1G09863,
AT1G09657,
AT5G02895,
AT3G03265,
AT1G09253,
AT2G04535,
AT3G02215,
AT4G05685,
AT1G09267,
AT4G06685,
AT2G04725,
AT1G01448,
AT3G08075,
AT1G06002,
AT3G03225,
AT1G09963,
AT3G05075,
AT2G35945,
AT2G05145,
AT3G01205,
AT1G09543,
AT2G05914,
AT1G08317,
AT2G35738,
AT5G01765,
AT4G08985,
AT5G08425,
AT2G09660,
AT1G08087,
AT3G01055,
AT2G21187,
AT5G04335,
AT1G09897,
AT3G03215,
AT1G04077,
AT4G08705,
AT1G04533,
AT4G26095,
AT4G05760,
AT1G09487,
AT3G09955,
AT5G59662,
AT1G08667,
AT1G05763,
AT1G08633,
AT1G04743,
AT5G02155,
AT5G08950,
AT1G04707,
AT3G09495,
AT1G05467,
AT3G05145,
AT1G08273,
AT5G02105,
AT1G09327,
AT4G39838,
AT3G02915,
AT4G38215,
AT4G04335,
AT4G22233,
AT3G01545,
AT5G01835,
AT3G02285,
AT1G04823,
AT1G60525,
AT5G03375,
AT2G08650,
AT5G00965,
AT2G08025,
AT1G03993,
AT3G05015,
AT3G02495,
AT4G07030,
AT2G08520,
AT4G26582,
AT4G08795,
AT3G07615,
AT1G25098,
AT2G03925,
AT3G08365,
AT4G04425,
AT3G02525,
AT2G09345,
AT4G06875,
AT5G60022,
AT3G24518,
AT1G04153,
AT2G07475,
AT1G04097,
AT5G00860,
AT5G07275,
AT2G09205,
AT1G09247,
AT3G07385,
AT2G09440,
AT5G00875,
AT2G19582,
AT5G49138,
AT1G08723,
AT2G09350,
AT1G07823,
AT1G09523,
